FIPS,Lifespan_Rank,Life_Quality_Rank,Health_Behaviors_Rank,Clinical_Care_Rank,Social_Economic_Factors_Rank,Physical_Environment_Rank,Lyme_Disease_Incidence_Reported,Population,%<18_Yrs_Old,%65_Yrs_Old_and_over,Income($),African_American(Count),African_American(%),American_Indian/Alaskan_Native(Count),American_Indian/Alaskan_Native(%),Asian(Count),Asian(%),Native_Hawaiian/Other_Pacific_Islander(Count),Native_Hawaiian/Other_Pacific_Islander(%),Hispanic(Count),Hispanic(%),Non-Hispanic_White_(Count),Non-Hispanic_White(%),Female(%),Rural(Count),Rural(%),Life_Expectancy,Deaths(Count)
48055,93,199,157,133,120,134,1.0,42338.0,23.67,14.05,518.95,2437.0,5.76,675.0,1.59,445.0,1.05,43.0,0.1,22128.0,52.27,16823.0,39.73,49.66,16099.0,42.29,78.01,549.0
48057,52,72,101,164,181,168,0.0,21744.0,24.74,17.17,552.4,542.0,2.49,190.0,0.87,1127.0,5.18,13.0,0.06,10603.0,48.76,9221.0,42.41,48.9,9564.0,44.73,78.66,283.0
48059,193,200,106,118,66,152,0.0,13946.0,22.82,19.99,458.43,211.0,1.51,116.0,0.83,85.0,0.61,9.0,0.06,1367.0,9.8,11985.0,85.94,50.58,9776.0,72.18,75.43,258.0
48061,25,232,181,178,228,237,1.0,423725.0,30.83,13.17,366.24,1590.0,0.38,2790.0,0.66,3338.0,0.79,292.0,0.07,380168.0,89.72,37708.0,8.9,51.39,34207.0,8.42,80.83,3859.0
48063,189,142,214,101,172,108,0.0,12855.0,26.64,18.2,419.32,2044.0,15.9,127.0,0.99,119.0,0.93,20.0,0.16,3221.0,25.06,7174.0,55.81,51.53,7624.0,61.48,75.92,203.0
48065,24,3,22,37,7,29,0.0,6032.0,24.32,18.77,606.68,48.0,0.8,97.0,1.61,27.0,0.45,3.0,0.05,617.0,10.23,5157.0,85.49,49.87,5885.0,95.2,78.15,82.0
48067,200,136,208,97,205,227,0.0,30012.0,22.52,21.83,401.04,4999.0,16.66,195.0,0.65,148.0,0.49,16.0,0.05,1359.0,4.53,22949.0,76.47,51.64,22547.0,74.01,75.26,584.0
48069,77,178,113,203,49,55,1.0,7843.0,29.12,15.22,417.46,160.0,2.04,141.0,1.8,50.0,0.64,1.0,0.01,5130.0,65.41,2442.0,31.14,48.39,3689.0,45.76,80.34,81.0
48071,90,79,54,236,101,223,0.0,41441.0,27.96,11.39,810.18,3275.0,7.9,416.0,1.0,572.0,1.38,47.0,0.11,9231.0,22.28,27747.0,66.96,49.34,16046.0,45.72,77.1,502.0
48073,184,160,229,126,175,196,0.0,52240.0,25.67,17.3,471.47,7261.0,13.9,836.0,1.6,306.0,0.59,28.0,0.05,12163.0,23.28,31616.0,60.52,48.97,32057.0,63.05,75.62,830.0
48075,177,219,218,48,90,50,0.0,7067.0,20.53,15.4,409.25,684.0,9.68,65.0,0.92,49.0,0.69,2.0,0.03,2186.0,30.93,4027.0,56.98,40.5,2334.0,33.15,75.14,98.0
48077,141,5,93,73,33,141,0.0,10421.0,20.69,21.2,534.38,74.0,0.71,150.0,1.44,45.0,0.43,3.0,0.03,637.0,6.11,9361.0,89.83,50.25,8021.0,74.6,77.16,182.0
48079,217,211,90,231,204,61,0.0,2851.0,27.43,16.24,407.96,100.0,3.51,80.0,2.81,12.0,0.42,7.0,0.25,1656.0,58.08,1044.0,36.62,50.47,3127.0,100.0,75.28,44.0
48081,86,13,91,56,68,109,2.0,3306.0,21.32,26.53,423.14,19.0,0.57,81.0,2.45,5.0,0.15,1.0,0.03,700.0,21.17,2500.0,75.62,50.82,3320.0,100.0,76.81,62.0
48083,222,217,94,229,185,147,1.0,8430.0,21.19,24.56,355.96,244.0,2.89,118.0,1.4,81.0,0.96,3.0,0.04,1499.0,17.78,6449.0,76.5,49.53,4585.0,51.55,74.52,163.0
48085,2,17,2,2,1,142,0.0,969603.0,26.28,10.74,953.94,94323.0,9.73,6820.0,0.7,145881.0,15.05,905.0,0.09,148440.0,15.31,555608.0,57.3,50.81,41016.0,5.24,82.71,6068.0
48087,147,169,164,243,91,102,0.0,2987.0,26.72,18.28,398.09,152.0,5.09,89.0,2.98,16.0,0.54,0.0,0.0,1020.0,34.15,1722.0,57.65,51.56,3057.0,100.0,76.1,46.0
48089,118,122,33,127,116,161,0.0,21232.0,23.13,21.49,491.0,2533.0,11.93,234.0,1.1,170.0,0.8,16.0,0.08,6344.0,29.88,11958.0,56.32,50.01,13070.0,62.61,77.5,317.0
48091,18,35,9,9,15,122,0.0,141009.0,22.84,18.11,725.62,2913.0,2.07,1197.0,0.85,1690.0,1.2,126.0,0.09,38806.0,27.52,95456.0,67.69,50.62,50055.0,46.15,79.78,1488.0
48093,153,130,72,219,70,149,0.0,13573.0,22.59,24.04,461.61,63.0,0.46,179.0,1.32,72.0,0.53,7.0,0.05,3794.0,27.95,9439.0,69.54,50.15,9986.0,71.46,76.69,216.0
48095,119,25,95,90,151,48,0.0,2717.0,20.21,25.36,427.23,30.0,1.1,24.0,0.88,34.0,1.25,1.0,0.04,995.0,36.62,1626.0,59.85,45.71,4087.0,100.0,79.85,50.0
48097,81,23,79,116,56,79,0.0,39895.0,24.01,18.26,573.82,1231.0,3.09,581.0,1.46,450.0,1.13,21.0,0.05,7242.0,18.15,30050.0,75.32,50.16,22691.0,59.03,77.79,573.0
48099,75,120,225,65,51,98,0.0,74913.0,23.12,10.02,514.86,12113.0,16.17,841.0,1.12,1606.0,2.14,666.0,0.89,13702.0,18.29,43858.0,58.55,50.31,14643.0,19.42,76.96,782.0
48103,110,52,41,193,125,47,0.0,4740.0,29.96,11.9,563.56,129.0,2.72,79.0,1.67,42.0,0.89,6.0,0.13,3001.0,63.31,1516.0,31.98,50.0,468.0,10.7,78.48,57.0
48105,61,82,34,185,140,31,0.0,3564.0,25.42,17.06,449.91,22.0,0.62,77.0,2.16,31.0,0.87,3.0,0.08,2341.0,65.68,1130.0,31.71,49.94,846.0,22.75,77.83,47.0
48107,226,191,120,217,165,82,0.0,5899.0,26.94,18.1,369.42,178.0,3.02,65.0,1.1,13.0,0.22,4.0,0.07,3320.0,56.28,2330.0,39.5,50.43,6059.0,100.0,74.89,108.0
48109,119,227,136,242,177,18,0.0,2231.0,23.98,20.35,378.25,19.0,0.85,58.0,2.6,47.0,2.11,1.0,0.04,1631.0,73.11,488.0,21.87,49.8,2398.0,100.0,82.86,23.0
48111,85,103,167,207,17,76,0.0,7208.0,31.92,11.22,478.38,111.0,1.54,161.0,2.23,77.0,1.07,14.0,0.19,3358.0,46.59,3537.0,49.07,47.95,1578.0,23.54,77.86,81.0
48113,41,102,52,32,139,231,0.0,2618148.0,26.44,10.49,567.32,590328.0,22.55,28702.0,1.1,170981.0,6.53,2920.0,0.11,1053358.0,40.23,764217.0,29.19,50.68,16300.0,0.69,78.9,25547.0
48115,156,190,132,163,186,43,1.0,12813.0,26.16,14.86,421.27,679.0,5.3,152.0,1.19,138.0,1.08,17.0,0.13,7358.0,57.43,4528.0,35.34,45.47,2254.0,16.29,76.53,178.0
48117,57,148,69,188,100,41,0.0,18836.0,31.64,12.38,426.98,175.0,0.93,328.0,1.74,108.0,0.57,16.0,0.08,13762.0,73.06,4657.0,24.72,50.18,3431.0,17.71,78.15,205.0
48119,237,101,202,112,79,171,0.0,5298.0,23.67,20.46,416.44,327.0,6.17,129.0,2.43,38.0,0.72,3.0,0.06,401.0,7.57,4292.0,81.01,50.06,5231.0,100.0,74.6,106.0
48121,4,4,8,10,5,151,0.0,836210.0,25.12,9.84,864.62,81629.0,9.76,7110.0,0.85,75407.0,9.02,891.0,0.11,162605.0,19.45,495631.0,59.27,50.8,45759.0,6.91,81.73,5516.0
48123,105,111,119,113,191,181,0.0,20226.0,22.56,19.51,476.57,1736.0,8.58,186.0,0.92,77.0,0.38,7.0,0.03,7143.0,35.32,11070.0,54.73,47.37,9973.0,49.62,77.08,327.0
48125,45,231,127,184,148,4,0.0,2209.0,18.92,22.45,387.02,105.0,4.75,50.0,2.26,29.0,1.31,2.0,0.09,653.0,29.56,1387.0,62.79,43.64,2444.0,100.0,78.33,36.0
48127,71,215,123,131,232,75,0.0,10418.0,29.75,16.1,356.96,114.0,1.09,78.0,0.75,74.0,0.71,2.0,0.02,9112.0,87.46,1094.0,10.5,51.21,3946.0,39.48,78.67,132.0
48129,233,129,39,148,119,14,0.0,3311.0,20.27,24.1,418.67,166.0,5.01,28.0,0.85,21.0,0.63,2.0,0.06,372.0,11.24,2677.0,80.85,50.71,3677.0,100.0,74.29,73.0
48131,242,233,131,159,240,150,0.0,11273.0,25.35,17.79,334.95,108.0,0.96,91.0,0.81,50.0,0.44,13.0,0.12,10096.0,89.56,980.0,8.69,48.2,7899.0,67.04,73.41,217.0
48133,142,107,140,181,134,130,0.0,18411.0,21.46,21.83,396.2,332.0,1.8,218.0,1.18,118.0,0.64,11.0,0.06,3055.0,16.59,14569.0,79.13,50.32,11214.0,60.35,76.01,336.0
48135,162,113,193,98,188,127,0.0,157087.0,30.02,9.85,544.22,6730.0,4.28,2237.0,1.42,1959.0,1.25,352.0,0.22,95164.0,60.58,51209.0,32.6,49.34,12966.0,9.46,75.42,1979.0
48137,119,96,26,196,135,2,0.0,1953.0,22.48,27.24,351.64,8.0,0.41,42.0,2.15,16.0,0.82,0.0,0.0,1076.0,55.09,841.0,43.06,46.7,2002.0,100.0,74.57,40.0
48139,48,38,70,46,13,222,0.0,173620.0,26.86,12.62,715.12,17821.0,10.26,1485.0,0.86,1339.0,0.77,248.0,0.14,45711.0,26.33,105643.0,60.85,50.69,47838.0,31.98,77.97,1892.0
48141,15,229,76,99,162,184,0.0,840410.0,27.5,11.95,441.2,25548.0,3.04,8740.0,1.04,11279.0,1.34,1852.0,0.22,695938.0,82.81,99041.0,11.78,50.83,17409.0,2.17,80.56,7373.0
48143,46,132,155,71,174,193,0.0,41969.0,20.47,13.98,482.3,706.0,1.68,554.0,1.32,324.0,0.77,36.0,0.09,8966.0,21.36,31304.0,74.59,50.9,17551.0,46.32,78.03,442.0
48145,83,218,232,233,200,176,0.0,17437.0,21.51,17.74,359.88,4067.0,23.32,191.0,1.1,93.0,0.53,36.0,0.21,4069.0,23.34,8922.0,51.17,52.41,12034.0,67.36,77.39,273.0
48147,231,64,152,147,46,135,0.0,34446.0,21.22,18.68,505.98,2250.0,6.53,453.0,1.32,258.0,0.75,27.0,0.08,3806.0,11.05,27203.0,78.97,47.08,23920.0,70.53,74.11,681.0
48149,37,22,15,45,35,162,0.0,25272.0,20.39,24.75,563.2,1521.0,6.02,305.0,1.21,112.0,0.44,16.0,0.06,5381.0,21.29,17951.0,71.03,50.9,16485.0,67.14,79.2,344.0
48151,20,182,62,108,25,33,0.0,3880.0,20.72,24.12,472.92,133.0,3.43,44.0,1.13,21.0,0.54,7.0,0.18,1100.0,28.35,2567.0,66.16,50.05,3974.0,100.0,79.82,49.0
48153,14,225,82,152,168,46,0.0,5855.0,26.88,18.48,413.9,190.0,3.25,83.0,1.42,28.0,0.48,1.0,0.02,3457.0,59.04,2122.0,36.24,49.38,3437.0,53.32,79.85,64.0
48157,3,20,5,13,12,179,1.0,764828.0,27.7,10.63,916.61,154470.0,20.2,4612.0,0.6,155715.0,20.36,718.0,0.09,187319.0,24.49,254034.0,33.21,50.86,32405.0,5.54,83.01,4945.0
48159,203,99,158,57,93,103,0.0,10767.0,24.05,21.32,443.58,394.0,3.66,118.0,1.1,99.0,0.92,4.0,0.04,1565.0,14.54,8490.0,78.85,50.41,7331.0,69.13,76.77,169.0
48161,66,131,160,105,166,97,0.0,19625.0,22.99,19.62,476.16,3060.0,15.59,264.0,1.35,132.0,0.67,5.0,0.03,3022.0,15.4,13142.0,66.97,48.16,13173.0,66.48,78.8,294.0
48163,55,236,159,158,213,132,0.0,19600.0,23.64,12.13,378.53,589.0,3.01,200.0,1.02,491.0,2.51,6.0,0.03,15522.0,79.19,2892.0,14.76,40.73,3819.0,22.18,77.9,219.0
48165,39,14,135,239,81,58,0.0,20638.0,35.99,8.61,521.38,335.0,1.62,218.0,1.06,87.0,0.42,17.0,0.08,8651.0,41.92,11356.0,55.02,49.69,11049.0,63.04,78.65,186.0
48167,98,117,117,55,106,214,0.0,335036.0,24.5,13.83,696.74,42641.0,12.73,2697.0,0.8,11778.0,3.52,333.0,0.1,82332.0,24.57,192078.0,57.33,50.7,17915.0,6.15,77.49,4488.0
48169,32,134,92,200,184,5,0.0,6528.0,17.13,11.15,465.87,414.0,6.34,57.0,0.87,31.0,0.47,6.0,0.09,3396.0,52.02,2619.0,40.12,34.45,1443.0,22.33,78.05,79.0
48171,29,57,10,5,21,106,0.0,26646.0,20.21,29.24,584.12,102.0,0.38,305.0,1.14,115.0,0.43,38.0,0.14,6270.0,23.53,19871.0,74.57,51.58,13326.0,53.65,80.58,355.0
48175,161,63,51,91,113,66,0.0,7562.0,21.33,22.03,524.03,303.0,4.01,78.0,1.03,35.0,0.46,2.0,0.03,2755.0,36.43,4370.0,57.79,50.22,7210.0,100.0,77.39,130.0
48177,108,179,100,156,197,110,0.0,20893.0,27.16,16.3,450.52,1260.0,6.03,379.0,1.81,109.0,0.52,25.0,0.12,10652.0,50.98,8644.0,41.37,49.53,12930.0,65.28,77.24,289.0
48179,195,75,189,175,159,53,3.0,22404.0,25.53,15.87,465.99,1074.0,4.79,348.0,1.55,151.0,0.67,1.0,0.0,6477.0,28.91,14169.0,63.24,46.61,4369.0,19.39,74.97,377.0
48181,148,76,173,74,52,170,0.0,131140.0,23.8,17.49,544.31,7753.0,5.91,2372.0,1.81,1823.0,1.39,109.0,0.08,17572.0,13.4,99160.0,75.61,51.16,52159.0,43.15,76.3,2035.0
48183,204,137,205,20,146,228,0.0,123367.0,25.86,15.19,472.08,24934.0,20.21,1228.0,1.0,1780.0,1.44,134.0,0.11,23382.0,18.95,70752.0,57.35,51.32,16266.0,13.36,75.44,1923.0
48185,183,203,209,109,202,191,0.0,28082.0,22.63,16.83,480.23,4297.0,15.3,269.0,0.96,115.0,0.41,25.0,0.09,6840.0,24.36,16364.0,58.27,45.44,18331.0,68.9,76.49,481.0
48187,26,67,77,36,14,219,0.0,159659.0,25.6,13.35,668.86,12006.0,7.52,1556.0,0.97,3041.0,1.9,331.0,0.21,60682.0,38.01,80481.0,50.41,50.5,34412.0,26.16,79.94,1597.0
48189,97,222,190,132,167,51,0.0,34134.0,27.52,13.13,435.7,1651.0,4.84,592.0,1.73,217.0,0.64,40.0,0.12,20278.0,59.41,11588.0,33.95,48.11,8379.0,23.1,76.86,410.0
48191,167,243,217,237,206,73,0.0,3071.0,22.99,23.67,329.8,246.0,8.01,45.0,1.47,13.0,0.42,2.0,0.07,1046.0,34.06,1727.0,56.24,50.9,3353.0,100.0,75.24,57.0
48193,234,10,24,216,85,34,0.0,8422.0,21.62,25.1,442.3,54.0,0.64,154.0,1.83,70.0,0.83,6.0,0.07,1051.0,12.48,7129.0,84.65,50.26,5483.0,64.38,74.5,193.0
48195,181,60,146,117,27,49,0.0,5447.0,28.88,14.87,557.61,36.0,0.66,89.0,1.63,21.0,0.39,0.0,0.0,2582.0,47.4,2761.0,50.69,48.89,2264.0,40.33,76.67,80.0
48197,216,100,156,76,104,44,0.0,3994.0,22.23,21.51,390.22,204.0,5.11,47.0,1.18,22.0,0.55,0.0,0.0,929.0,23.26,2748.0,68.8,49.5,4139.0,100.0,75.68,73.0
48199,160,56,133,67,108,200,0.0,57139.0,24.76,16.18,588.29,3119.0,5.46,345.0,0.6,379.0,0.66,13.0,0.02,3276.0,5.73,49468.0,86.57,50.8,28163.0,51.55,76.28,837.0
48201,31,135,16,64,189,244,1.0,4652980.0,26.85,10.19,586.64,867598.0,18.65,50001.0,1.07,340963.0,7.33,5814.0,0.12,1998479.0,42.95,1381864.0,29.7,50.28,49653.0,1.21,79.47,43762.0
48203,158,90,227,86,141,194,0.0,66661.0,25.51,16.48,505.84,13773.0,20.66,804.0,1.21,510.0,0.77,85.0,0.13,8991.0,13.49,42223.0,63.34,51.1,36789.0,56.05,76.39,1043.0
48205,1,1,31,81,9,13,0.0,5691.0,21.0,14.69,690.0,372.0,6.54,40.0,0.7,37.0,0.65,1.0,0.02,1526.0,26.81,3681.0,64.68,39.89,3471.0,57.26,81.05,46.0
48207,115,46,98,79,198,71,0.0,5746.0,18.5,22.19,350.75,216.0,3.76,66.0,1.15,51.0,0.89,0.0,0.0,1678.0,29.2,3685.0,64.13,46.9,2809.0,47.62,77.56,96.0
48209,9,74,49,28,16,240,0.0,214485.0,23.2,10.63,665.25,7863.0,3.67,2652.0,1.24,3692.0,1.72,318.0,0.15,83712.0,39.03,115371.0,53.79,50.24,49822.0,31.71,80.45,1599.0
48211,79,16,27,25,43,8,0.0,4024.0,31.59,14.29,643.38,13.0,0.32,65.0,1.62,46.0,1.14,5.0,0.12,1334.0,33.15,2568.0,63.82,50.37,1026.0,26.95,76.94,51.0
48213,232,119,221,84,129,213,0.0,81064.0,21.35,21.86,445.0,5064.0,6.25,745.0,0.92,550.0,0.68,83.0,0.1,10458.0,12.9,63338.0,78.13,51.2,47206.0,60.11,74.57,1647.0
48215,13,214,71,209,235,238,0.0,860661.0,33.02,10.85,369.78,3506.0,0.41,4578.0,0.53,9408.0,1.09,366.0,0.04,793513.0,92.2,53320.0,6.2,51.0,39813.0,5.14,82.08,6320.0
48217,152,127,144,136,89,202,0.0,35852.0,23.45,20.6,471.62,2347.0,6.55,327.0,0.91,197.0,0.55,49.0,0.14,7461.0,20.81,25200.0,70.29,50.18,26761.0,76.27,76.41,610.0
48219,174,171,138,94,124,77,0.0,23088.0,25.96,14.3,484.49,828.0,3.59,318.0,1.38,127.0,0.55,11.0,0.05,11103.0,48.09,10757.0,46.59,50.0,9139.0,39.85,75.89,336.0
48221,104,26,21,17,58,216,0.0,58273.0,21.29,24.47,646.87,440.0,0.76,560.0,0.96,532.0,0.91,50.0,0.09,7405.0,12.71,48903.0,83.92,50.91,16811.0,32.85,78.2,855.0
48223,89,110,186,115,65,115,0.0,36496.0,24.9,18.02,449.25,2574.0,7.05,345.0,0.95,261.0,0.72,40.0,0.11,6174.0,16.92,26754.0,73.31,50.8,20965.0,59.63,76.92,554.0
48225,163,189,201,103,169,232,0.0,23021.0,19.76,21.63,377.23,5787.0,25.14,151.0,0.66,155.0,0.67,2.0,0.01,2522.0,10.96,14230.0,61.81,46.61,17440.0,73.49,76.65,390.0
48227,188,183,212,160,155,86,0.0,36040.0,21.69,12.88,468.99,2218.0,6.15,613.0,1.7,435.0,1.21,28.0,0.08,15278.0,42.39,17503.0,48.57,42.78,7025.0,20.06,74.29,614.0
48229,119,244,233,230,220,105,0.0,4408.0,22.71,15.72,396.83,90.0,2.04,82.0,1.86,69.0,1.57,7.0,0.16,3428.0,77.77,778.0,17.65,48.59,3476.0,100.0,86.41,34.0
48231,173,158,180,122,115,229,0.0,93872.0,23.91,15.81,534.21,7434.0,7.92,1104.0,1.18,1426.0,1.52,159.0,0.17,15421.0,16.43,67327.0,71.72,50.73,48776.0,56.63,75.7,1464.0
48233,201,152,199,130,142,36,0.0,21375.0,25.59,16.21,534.65,536.0,2.51,468.0,2.19,144.0,0.67,18.0,0.08,5000.0,23.39,15014.0,70.24,49.73,4998.0,22.56,74.83,366.0
48237,191,70,153,166,102,78,0.0,8832.0,21.82,16.78,478.24,347.0,3.93,100.0,1.13,50.0,0.57,10.0,0.11,1491.0,16.88,6801.0,77.0,43.86,4813.0,53.22,75.28,144.0
48239,80,55,73,102,55,166,0.0,14805.0,25.45,17.72,493.5,871.0,5.88,126.0,0.85,175.0,1.18,7.0,0.05,4948.0,33.42,8615.0,58.19,50.44,8701.0,61.82,78.22,204.0
48241,213,157,196,69,218,157,0.0,35561.0,24.03,19.3,433.68,5705.0,16.04,247.0,0.69,183.0,0.51,26.0,0.07,2379.0,6.69,26611.0,74.83,50.48,27920.0,78.19,75.05,635.0
48243,119,155,13,198,62,1,0.0,2280.0,8.51,33.07,385.37,14.0,0.61,32.0,1.4,22.0,0.96,1.0,0.04,778.0,34.12,1406.0,61.67,48.95,2342.0,100.0,90.63,24.0
48245,180,192,224,53,231,233,2.0,256299.0,23.99,14.08,478.52,85396.0,33.32,2565.0,1.0,10282.0,4.01,251.0,0.1,53224.0,20.77,103634.0,40.43,48.75,21196.0,8.4,75.82,3765.0
48247,44,226,59,202,237,84,0.0,5202.0,30.1,17.38,323.19,30.0,0.58,28.0,0.54,25.0,0.48,2.0,0.04,4828.0,92.81,291.0,5.59,49.67,922.0,17.4,78.13,56.0
48249,168,228,86,145,239,218,0.0,40871.0,28.23,15.04,406.81,209.0,0.51,432.0,1.06,190.0,0.46,33.0,0.08,32949.0,80.62,7285.0,17.82,50.61,16370.0,40.09,76.22,587.0
48251,64,29,102,78,41,159,0.0,167301.0,26.03,13.93,618.13,5383.0,3.22,1622.0,0.97,1535.0,0.92,774.0,0.46,35685.0,21.33,120771.0,72.19,50.1,57165.0,37.87,77.21,2141.0
48253,223,37,207,213,199,74,0.0,19983.0,17.54,15.23,441.32,2398.0,12.0,290.0,1.45,149.0,0.75,1.0,0.01,5576.0,27.9,11642.0,58.26,37.04,17202.0,85.15,75.27,286.0
48255,35,173,148,58,152,175,0.0,15187.0,20.75,14.2,487.08,1303.0,8.58,152.0,1.0,68.0,0.45,6.0,0.04,8196.0,53.97,5525.0,36.38,40.71,5691.0,38.39,78.61,178.0
48257,67,62,154,63,29,236,0.0,122883.0,27.63,11.93,659.42,13644.0,11.1,1212.0,0.99,1641.0,1.34,109.0,0.09,26334.0,21.43,78808.0,64.13,50.71,50453.0,48.82,77.18,1485.0
48259,12,8,1,1,6,165,0.0,44026.0,23.42,18.75,896.37,465.0,1.06,320.0,0.73,567.0,1.29,41.0,0.09,10631.0,24.15,31686.0,71.97,51.03,19431.0,58.16,80.88,385.0
48265,99,105,18,4,75,148,0.0,51720.0,19.33,27.42,497.48,742.0,1.43,607.0,1.17,539.0,1.04,54.0,0.1,13882.0,26.84,35760.0,69.14,51.84,20397.0,41.1,78.15,814.0
48267,119,88,48,77,130,57,0.0,4410.0,18.21,29.09,410.81,20.0,0.45,57.0,1.29,36.0,0.82,4.0,0.09,1084.0,24.58,3221.0,73.04,50.82,2041.0,44.3,78.36,64.0
48271,119,184,83,88,144,22,0.0,3745.0,19.47,24.03,426.5,40.0,1.07,56.0,1.5,15.0,0.4,8.0,0.21,2230.0,59.55,1391.0,37.14,44.41,736.0,20.46,81.45,40.0
48273,157,188,81,223,219,156,1.0,31088.0,24.46,12.92,412.57,1092.0,3.51,278.0,0.89,719.0,2.31,55.0,0.18,22660.0,72.89,6321.0,20.33,48.94,6050.0,18.87,76.02,408.0
48275,228,112,112,204,76,62,0.0,3710.0,26.74,19.97,377.49,186.0,5.01,47.0,1.27,11.0,0.3,1.0,0.03,1284.0,34.61,2156.0,58.11,50.3,3719.0,100.0,74.17,72.0
48277,202,221,239,59,131,100,0.0,49587.0,23.87,19.02,472.12,6412.0,12.93,871.0,1.76,405.0,0.82,24.0,0.05,3899.0,7.86,36904.0,74.42,51.84,23444.0,47.08,75.1,914.0
48279,117,234,200,187,164,89,0.0,13210.0,27.99,16.43,410.99,480.0,3.63,232.0,1.76,58.0,0.44,13.0,0.1,7404.0,56.05,5130.0,38.83,50.37,8063.0,57.69,77.01,177.0
48281,68,30,60,169,40,133,0.0,21027.0,22.85,19.04,557.59,740.0,3.52,259.0,1.23,287.0,1.36,71.0,0.34,4213.0,20.04,15132.0,71.96,50.86,13433.0,68.27,78.7,279.0
48283,101,224,137,119,195,138,0.0,7584.0,20.21,13.57,415.18,43.0,0.57,57.0,0.75,28.0,0.37,2.0,0.03,6555.0,86.43,910.0,12.0,40.76,3192.0,46.35,77.05,92.0
48285,38,34,40,80,37,101,0.0,20062.0,23.72,23.1,511.91,1205.0,6.01,127.0,0.63,102.0,0.51,17.0,0.08,3776.0,18.82,14746.0,73.5,51.01,15664.0,81.32,78.49,289.0
48287,94,48,96,66,69,139,0.0,17183.0,22.11,18.0,541.64,1838.0,10.7,184.0,1.07,97.0,0.56,37.0,0.22,4029.0,23.45,10900.0,63.43,49.55,11582.0,69.72,77.8,229.0
48289,236,123,128,100,192,143,0.0,17243.0,22.73,23.93,431.89,1189.0,6.9,156.0,0.9,127.0,0.74,3.0,0.02,2509.0,14.55,13127.0,76.13,50.21,16801.0,100.0,76.11,328.0
48291,198,161,195,225,217,243,0.0,83658.0,25.96,12.81,504.2,8093.0,9.67,916.0,1.09,541.0,0.65,73.0,0.09,20732.0,24.78,52989.0,63.34,50.46,47827.0,63.23,74.09,1423.0
48293,170,220,230,123,196,174,0.0,23527.0,22.82,18.85,414.34,3977.0,16.9,275.0,1.17,166.0,0.71,19.0,0.08,5265.0,22.38,13710.0,58.27,48.2,12538.0,53.62,76.22,393.0
48295,119,2,61,189,20,24,0.0,3378.0,26.47,17.44,540.91,26.0,0.77,72.0,2.13,23.0,0.68,6.0,0.18,1136.0,33.63,2094.0,61.99,48.22,3302.0,100.0,81.39,42.0
48297,166,41,47,144,173,92,0.0,12174.0,20.16,20.3,504.3,509.0,4.18,150.0,1.23,78.0,0.64,9.0,0.07,4872.0,40.02,6554.0,53.84,45.61,11531.0,100.0,77.48,173.0
48299,144,61,38,26,97,85,0.0,21210.0,15.47,35.61,510.78,214.0,1.01,207.0,0.98,127.0,0.6,8.0,0.04,2259.0,10.65,18266.0,86.12,51.74,8720.0,45.18,78.89,389.0
48303,107,147,197,14,114,144,0.0,305225.0,24.05,12.18,474.6,21486.0,7.04,3370.0,1.1,7281.0,2.39,412.0,0.13,108383.0,35.51,163389.0,53.53,50.66,31607.0,11.34,76.86,3682.0
48305,199,206,145,162,72,72,0.0,5859.0,26.54,17.27,445.67,111.0,1.89,107.0,1.83,29.0,0.49,1.0,0.02,2777.0,47.4,2886.0,49.26,48.83,3355.0,56.72,76.12,84.0
48307,143,175,110,172,96,136,0.0,7957.0,22.35,22.09,401.57,144.0,1.81,89.0,1.12,61.0,0.77,6.0,0.08,2580.0,32.42,5050.0,63.47,49.72,2926.0,35.33,77.23,150.0
48309,62,165,169,31,107,221,0.0,251259.0,24.76,14.17,473.06,35489.0,14.12,2867.0,1.14,4357.0,1.73,279.0,0.11,66431.0,26.44,140620.0,55.97,51.18,54855.0,23.35,78.14,2964.0
48313,113,53,177,211,163,113,0.0,14222.0,21.07,15.58,420.58,2806.0,19.73,178.0,1.25,105.0,0.74,11.0,0.08,3267.0,22.97,7810.0,54.91,42.64,9210.0,67.4,76.79,198.0
48315,241,159,203,142,224,146,0.0,10064.0,18.64,25.28,369.36,2114.0,21.01,123.0,1.22,84.0,0.83,4.0,0.04,403.0,4.0,7155.0,71.09,51.29,10546.0,100.0,72.34,266.0
48317,164,106,80,138,31,131,0.0,5626.0,31.14,11.57,599.07,97.0,1.72,76.0,1.35,28.0,0.5,5.0,0.09,2651.0,47.12,2791.0,49.61,49.18,4799.0,100.0,76.02,72.0
48319,119,78,6,62,48,83,0.0,4222.0,20.77,28.71,472.13,24.0,0.57,29.0,0.69,13.0,0.31,15.0,0.36,1072.0,25.39,3070.0,72.71,49.27,4012.0,100.0,80.35,51.0
48321,197,207,191,137,222,192,0.0,36840.0,25.62,16.51,468.01,3794.0,10.3,492.0,1.34,722.0,1.96,44.0,0.12,15728.0,42.69,16149.0,43.84,49.87,13366.0,36.42,75.4,610.0
48323,30,230,176,238,236,95,0.0,58216.0,31.66,11.53,335.07,155.0,0.27,982.0,1.69,429.0,0.74,20.0,0.03,55373.0,95.12,1607.0,2.76,50.12,5022.0,9.26,78.65,548.0
